lead_id,user_id,assignment_ts,assignment_date,lead_source,call_center,region,car_segment,lead_channel,user_tenure_bucket,price_bucket,assignment_hour,assignment_weekday,is_weekend,user_active_days_30d,user_age_days,prior_assignments_30d,seller_inventory_count,seller_response_rate_30d,item_price_log,car_age_years,mileage_km_log,item_views_1d,item_views_3d,item_views_7d,item_views_14d,item_views_30d,item_views_90d,item_favorites_1d,item_favorites_3d,item_favorites_7d,item_favorites_14d,item_favorites_30d,item_favorites_90d,detail_expands_1d,detail_expands_3d,detail_expands_7d,detail_expands_14d,detail_expands_30d,detail_expands_90d,photo_swipes_1d,photo_swipes_3d,photo_swipes_7d,photo_swipes_14d,photo_swipes_30d,photo_swipes_90d,seller_page_views_1d,seller_page_views_3d,seller_page_views_7d,seller_page_views_14d,seller_page_views_30d,seller_page_views_90d,search_views_1d,search_views_3d,search_views_7d,search_views_14d,search_views_30d,search_views_90d,query_refinements_1d,query_refinements_3d,query_refinements_7d,query_refinements_14d,query_refinements_30d,query_refinements_90d,similar_item_clicks_1d,similar_item_clicks_3d,similar_item_clicks_7d,similar_item_clicks_14d,similar_item_clicks_30d,similar_item_clicks_90d,saved_search_matches_1d,saved_search_matches_3d,saved_search_matches_7d,saved_search_matches_14d,saved_search_matches_30d,saved_search_matches_90d,user_contacts_1d,user_contacts_3d,user_contacts_7d,user_contacts_14d,user_contacts_30d,user_contacts_90d,chat_opens_1d,chat_opens_3d,chat_opens_7d,chat_opens_14d,chat_opens_30d,chat_opens_90d,call_clicks_1d,call_clicks_3d,call_clicks_7d,call_clicks_14d,call_clicks_30d,call_clicks_90d,leadgen_prev_assigned_1d,leadgen_prev_assigned_3d,leadgen_prev_assigned_7d,leadgen_prev_assigned_14d,leadgen_prev_assigned_30d,leadgen_prev_assigned_90d,leadgen_prev_answered_1d,leadgen_prev_answered_3d,leadgen_prev_answered_7d,leadgen_prev_answered_14d,leadgen_prev_answered_30d,leadgen_prev_answered_90d,leadgen_prev_positive_1d,leadgen_prev_positive_3d,leadgen_prev_positive_7d,leadgen_prev_positive_14d,leadgen_prev_positive_30d,leadgen_prev_positive_90d,active_days_auto_1d,active_days_auto_3d,active_days_auto_7d,active_days_auto_14d,active_days_auto_30d,active_days_auto_90d,target
lead_c50abbaeb3f0fc4f,user_0012804,2026-04-07 14:53:00,2026-04-07,Perf,external,east,budget,web,warm,mid,14.0,1.0,0.0,4.0,863.0,0.0,20.0,0.696536,13.564799,3.066,10.847268,0.0,4.0,4.0,10.0,19.0,55.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,7.0,22.0,0.0,0.0,0.0,0.0,0.9181140327222244,6.0,1.0,1.0,4.0,5.0,7.0,30.0,0.0,1.0,3.0,1.0,1.0,,0.0,0.0,1.0,0.0,4.0,16.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,,0
lead_3edee5bacee2a946,user_0012805,2026-04-21 12:50:00,2026-04-21,Model,external,west,commercial,web,new,mid,12.0,1.0,0.0,13.0,247.0,0.0,11.0,0.135098,12.572599,3.045,10.974333,1.0,1.0,10.0,,20.0,77.0,1.0,,0.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,3.0,3.0,6.0,8.0,38.0,0.0,0.0,0.0,1.0239745402878229,0.985969617221908,0.0,0.0,1.0,4.0,4.0,13.0,45.0,0.0,0.0,0.0,2.0,4.0,11.0,1.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,,6.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,14.0,0
lead_b66818b7a218594c,user_0012806,2026-04-13 18:04:00,2026-04-13,Perf,voxys,central,standard,app,warm,mid,18.0,0.0,0.0,8.0,451.0,2.0,6.0,0.431275,12.462538,4.795,10.584628,2.0,3.0,9.0,6.0,23.0,79.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,4.0,13.0,2.0,2.0,3.0,11.0,11.0,41.0,0.0,0.0,1.8187584277199889,0.0,3.1019366765004897,10.0,1.0,0.0,0.0,11.0,13.0,50.0,0.0,0.0,0.0,,4.0,10.0,0.0,2.0,1.0,2.0,7.0,17.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,9.0,0
lead_9023e8b9d289bc83,user_0012807,2026-04-16 16:19:00,2026-04-16,Perf,voxys,south,commercial,retargeting,warm,mid,16.0,3.0,0.0,19.0,145.0,0.0,6.0,0.455858,12.875939,0.0,10.351661,1.0,3.0,4.0,12.0,27.0,106.0,0.0,0.0,1.0,1.0,5.0,13.0,0.0,1.0,0.0,3.0,3.0,17.0,0.0,,2.0,9.0,17.0,54.0,0.0,0.0,0.9026732539602682,0.0,3.927799869530897,7.0,0.0,2.0,2.0,5.0,19.0,60.0,0.0,3.0,2.0,0.0,2.0,20.0,0.0,0.0,0.0,1.0,6.0,18.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,15.0,0
lead_034c949acdd3cd6c,user_0012808,2026-04-11 19:04:00,2026-04-11,Perf,external,east,commercial,partner,new,mid,19.0,5.0,1.0,8.0,26.0,0.0,5.0,0.280665,12.965074,3.144,11.666934,0.0,2.0,3.0,6.0,6.0,38.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,10.0,1.0,1.0,1.0,2.0,7.0,15.0,0.0,0.0,1.0060526326196302,0.9084645288109603,1.0486692890344314,0.0,1.0,2.0,1.0,2.0,8.0,32.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0
lead_78b2f98b4dceefac,user_0012810,2026-04-16 17:56:00,2026-04-16,Model,voxys,east,commercial,app,loyal,mid,17.0,3.0,0.0,10.0,382.0,1.0,9.0,0.488231,12.76314,5.509,11.192542,0.0,4.0,6.0,18.0,42.0,92.0,0.0,0.0,2.0,2.0,8.0,8.0,0.0,1.0,0.0,2.0,4.0,9.0,1.0,5.0,4.0,11.0,12.0,43.0,0.0,0.0,2.0754292730140573,0.9534364233199693,2.9162398921340156,1.0,2.0,3.0,4.0,7.0,19.0,55.0,0.0,0.0,3.0,0.0,9.0,15.0,,0.0,0.0,5.0,6.0,16.0,0.0,0.0,0.0,1.0,5.0,,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,13.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,2.0,22.0,1
lead_3235d11d18260f3c,user_0012812,2026-04-10 17:31:00,2026-04-10,Model,external,west,budget,retargeting,warm,mid,17.0,4.0,0.0,10.0,8.0,0.0,11.0,0.166449,13.401028,3.509,11.868545,0.0,0.0,,9.0,29.0,86.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,7.0,11.0,0.0,0.0,4.0,8.0,9.0,31.0,1.0,0.0,0.0,0.0,1.0041366444253066,4.0,0.0,1.0,6.0,3.0,18.0,58.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,5.0,,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,1.0,4.0,5.0,12.0,0
lead_f6c3bb01be9487e9,user_0012814,2026-04-08 15:56:00,2026-04-08,Perf,voxys,south,commercial,web,new,mid,15.0,2.0,0.0,22.0,123.0,0.0,1.0,0.282909,13.046276,2.363,10.376638,3.0,1.0,5.0,16.0,29.0,92.0,1.0,0.0,2.0,2.0,2.0,8.0,0.0,1.0,1.0,3.0,2.0,11.0,1.0,0.0,1.0,5.0,14.0,44.0,0.0,0.0,0.0,0.8647601335862893,2.3331255960644435,10.0,1.0,3.0,3.0,12.0,19.0,53.0,1.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,2.0,2.0,6.0,21.0,0.0,0.0,,1.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,0
lead_0ad2d9a9db1eb442,user_0012815,2026-04-10 21:18:00,2026-04-10,CRM,voxys,east,standard,retargeting,warm,low,21.0,4.0,0.0,33.0,460.0,0.0,2.0,0.111505,13.185899,7.051,10.959697,1.0,8.0,23.0,39.0,112.0,345.0,0.0,0.0,1.0,2.0,9.0,36.0,0.0,2.0,6.0,4.0,21.0,42.0,2.0,2.0,7.0,29.0,53.0,154.0,0.0,1.0,0.0,1.064295718491829,9.603018729911858,22.0,3.0,9.0,25.0,27.0,71.0,,1.0,2.0,5.0,10.0,16.0,31.0,0.0,0.0,5.0,7.0,22.0,58.0,0.0,0.0,0.0,3.0,4.0,26.0,0.0,1.0,3.0,4.0,6.0,,1.0,0.0,0.0,2.0,8.0,16.0,0.0,0.0,2.0,3.0,7.0,22.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,6.0,21.0,48.0,1
lead_899d046a92ca702c,user_0012817,2026-04-14 14:29:00,2026-04-14,Model,external,east,standard,web,new,low,14.0,1.0,0.0,11.0,25.0,2.0,17.0,0.346619,12.028451,4.859,11.603884,1.0,1.0,1.0,10.0,22.0,52.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,4.0,16.0,0.0,1.0,2.0,6.0,8.0,27.0,2.0,0.0,0.0,1.8047956461333954,2.803815094161059,7.0,0.0,2.0,8.0,5.0,10.0,46.0,0.0,0.0,1.0,0.0,5.0,6.0,,1.0,2.0,2.0,3.0,13.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,,7.0,0
lead_5977d3a20b7b91a6,user_0012818,2026-04-16 12:55:00,2026-04-16,Perf,external,west,standard,partner,loyal,high,12.0,3.0,0.0,16.0,484.0,0.0,1.0,0.29114,13.216307,1.165,10.465995,2.0,2.0,10.0,32.0,54.0,156.0,0.0,0.0,0.0,1.0,6.0,19.0,1.0,1.0,0.0,1.0,5.0,24.0,1.0,1.0,5.0,12.0,23.0,71.0,0.0,1.0,2.081721644971806,4.0043972598955335,2.0766285034231577,9.0,0.0,8.0,10.0,17.0,30.0,,0.0,1.0,2.0,,5.0,18.0,0.0,1.0,2.0,5.0,,24.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0,0.0,2.0,3.0,1.0,10.0,0.0,1.0,,1.0,5.0,13.0,0.0,1.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,15.0,1
lead_40cd23c9bdc6982b,user_0012819,2026-04-17 16:07:00,2026-04-17,Model,external,west,commercial,app,new,mid,16.0,4.0,0.0,15.0,46.0,0.0,4.0,0.765775,13.140428,4.563,10.032974,5.0,4.0,7.0,17.0,23.0,77.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,3.0,13.0,,0.0,0.0,0.0,0.0,0.9214130373053473,6.0,1.0,3.0,5.0,8.0,18.0,55.0,0.0,1.0,2.0,2.0,6.0,15.0,0.0,0.0,3.0,1.0,8.0,20.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,11.0,0
lead_947498618460b176,user_0012820,2026-04-12 18:59:00,2026-04-12,CRM,external,west,standard,retargeting,warm,low,18.0,6.0,1.0,13.0,1091.0,0.0,29.0,0.490164,12.745312,6.836,11.836091,1.0,1.0,8.0,15.0,21.0,71.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,3.0,15.0,1.0,0.0,4.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,1.0366179125487949,6.0,1.0,0.0,7.0,3.0,11.0,,,0.0,2.0,0.0,2.0,14.0,0.0,0.0,1.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,0
lead_665fa169083d6bb6,user_0012825,2026-04-14 16:00:00,2026-04-14,CRM,external,east,premium,web,warm,mid,16.0,1.0,0.0,17.0,276.0,0.0,9.0,,13.315138,2.346,11.150806,4.0,5.0,10.0,20.0,57.0,162.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,1.0,2.0,4.0,10.0,26.0,1.0,3.0,7.0,15.0,33.0,70.0,0.0,0.0,0.9895506802974534,0.830660834903593,,15.0,2.0,3.0,4.0,14.0,24.0,90.0,0.0,0.0,2.0,4.0,5.0,25.0,1.0,0.0,3.0,4.0,8.0,29.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,1.0,2.0,9.0,1.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,10.0,0
lead_55e012f375280439,user_0012826,2026-04-18 11:22:00,2026-04-18,Model,voxys,west,budget,retargeting,warm,low,11.0,5.0,1.0,5.0,574.0,1.0,13.0,0.304192,12.559376,9.731,11.865329,0.0,2.0,3.0,7.0,22.0,72.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,2.0,,5.0,0.0,2.0,5.0,3.0,,35.0,,0.0,0.0,1.1203995367661113,0.9826719728921411,4.0,1.0,0.0,2.0,5.0,11.0,35.0,0.0,0.0,1.0,,1.0,14.0,1.0,0.0,,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,3.0,2.0,2.0,7.0,1
lead_e3f45702494fdb7e,user_0012827,2026-04-14 20:05:00,2026-04-14,CRM,external,south,standard,retargeting,loyal,high,20.0,1.0,0.0,21.0,716.0,0.0,29.0,0.678058,13.522351,0.0,10.13312,2.0,6.0,9.0,33.0,49.0,191.0,1.0,0.0,0.0,4.0,4.0,10.0,0.0,2.0,,2.0,12.0,32.0,1.0,4.0,7.0,8.0,43.0,88.0,0.0,0.0,0.0,1.0084996350202506,1.8672971953182003,13.0,1.0,1.0,13.0,16.0,46.0,99.0,0.0,0.0,0.0,6.0,9.0,17.0,0.0,1.0,3.0,4.0,7.0,37.0,0.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,1.0,0.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,16.0,28.0,0
lead_1ab707ced5ac16d7,user_0012829,2026-04-16 11:36:00,2026-04-16,Perf,external,south,budget,retargeting,loyal,low,11.0,3.0,0.0,9.0,230.0,0.0,17.0,0.361079,11.403844,12.683,11.65699,1.0,2.0,3.0,5.0,25.0,42.0,0.0,0.0,0.0,,3.0,7.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0,2.0,6.0,8.0,29.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,4.0,5.0,12.0,27.0,,1.0,,3.0,3.0,6.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0
lead_0c2516e98596b97f,user_0012830,2026-04-09 16:19:00,2026-04-09,Model,external,central,standard,partner,loyal,low,16.0,3.0,0.0,10.0,772.0,0.0,71.0,0.339578,12.605872,6.252,11.562678,2.0,3.0,3.0,6.0,24.0,60.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,4.0,13.0,,0.0,7.0,11.0,7.0,28.0,,1.0,1.0198577625911665,0.0,0.9355719427496826,5.0,1.0,2.0,4.0,2.0,8.0,26.0,0.0,0.0,2.0,,2.0,10.0,0.0,1.0,2.0,6.0,6.0,8.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,,0.0,,4.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0
lead_965113d8a26e1264,user_0012833,2026-04-14 18:28:00,2026-04-14,CRM,voxys,central,budget,retargeting,warm,low,18.0,1.0,0.0,17.0,590.0,0.0,29.0,0.585571,12.178884,9.736,12.05643,0.0,6.0,6.0,19.0,30.0,96.0,0.0,1.0,1.0,2.0,3.0,12.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,2.0,6.0,8.0,19.0,46.0,0.0,0.0,0.9395473650918045,0.0,1.8715783621105941,6.0,4.0,2.0,4.0,6.0,22.0,54.0,0.0,0.0,2.0,0.0,7.0,17.0,0.0,0.0,2.0,,4.0,14.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,2.0,10.0,,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0
lead_7ec48b132c3a191d,user_0012834,2026-04-17 10:50:00,2026-04-17,Perf,external,north,standard,app,warm,mid,10.0,4.0,0.0,8.0,506.0,2.0,32.0,0.398326,12.693579,2.684,10.675293,0.0,0.0,7.0,4.0,13.0,48.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,9.0,33.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0
lead_b2113556233db2af,user_0012836,2026-04-15 14:57:00,2026-04-15,Model,external,south,budget,web,new,mid,14.0,2.0,0.0,28.0,60.0,1.0,35.0,0.751437,12.761378,0.28,11.189684,4.0,5.0,18.0,37.0,78.0,,1.0,0.0,1.0,5.0,,16.0,1.0,0.0,1.0,3.0,13.0,26.0,1.0,2.0,,13.0,34.0,110.0,0.0,2.0,0.0,1.0863632309616733,3.2368043958193,5.0,1.0,5.0,13.0,11.0,42.0,121.0,,0.0,1.0,3.0,11.0,41.0,0.0,1.0,6.0,6.0,10.0,37.0,0.0,0.0,1.0,1.0,4.0,15.0,1.0,0.0,2.0,1.0,4.0,,0.0,1.0,1.0,1.0,8.0,,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,8.0,24.0,1
lead_90151eb33c88fd50,user_0012837,2026-04-17 17:12:00,2026-04-17,Perf,external,east,standard,web,new,high,17.0,4.0,0.0,12.0,587.0,1.0,17.0,0.560395,13.957011,4.755,10.280794,2.0,5.0,6.0,24.0,38.0,157.0,0.0,0.0,1.0,2.0,4.0,12.0,1.0,0.0,0.0,3.0,8.0,12.0,0.0,7.0,5.0,9.0,15.0,56.0,0.0,0.0,1.0623913717455136,0.9547450417323191,0.8773742959198417,9.0,1.0,1.0,4.0,13.0,24.0,63.0,1.0,1.0,1.0,3.0,6.0,20.0,0.0,0.0,2.0,4.0,4.0,26.0,0.0,1.0,0.0,0.0,,13.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,13.0,,0
lead_d1ba2ca532b362a5,user_0012838,2026-04-13 18:33:00,2026-04-13,CRM,external,north,budget,retargeting,loyal,mid,18.0,0.0,0.0,15.0,1237.0,1.0,57.0,0.33266,13.295095,7.286,10.018652,1.0,3.0,7.0,30.0,39.0,114.0,0.0,1.0,2.0,2.0,6.0,11.0,0.0,0.0,1.0,3.0,2.0,11.0,0.0,1.0,4.0,15.0,21.0,65.0,0.0,0.0,2.8568506774682265,2.118129249029112,3.0815526476439508,8.0,0.0,4.0,9.0,10.0,17.0,78.0,0.0,0.0,0.0,6.0,5.0,12.0,1.0,0.0,1.0,5.0,9.0,26.0,0.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,11.0,,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,0
lead_65a821e70447826b,user_0012839,2026-04-12 13:13:00,2026-04-12,Model,external,east,standard,retargeting,warm,mid,13.0,6.0,1.0,11.0,736.0,0.0,5.0,0.383187,13.177008,5.638,11.939589,1.0,4.0,11.0,21.0,46.0,144.0,0.0,1.0,1.0,4.0,6.0,13.0,0.0,2.0,1.0,6.0,5.0,21.0,0.0,1.0,6.0,,24.0,47.0,0.0,0.0,1.0020559322212517,0.0,5.395596108180721,10.0,1.0,3.0,6.0,12.0,22.0,85.0,1.0,1.0,1.0,2.0,3.0,15.0,0.0,4.0,4.0,5.0,12.0,36.0,0.0,1.0,0.0,2.0,1.0,12.0,0.0,1.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,2.0,1.0,8.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,12.0,0
lead_ef262eff425b9058,user_0012840,2026-04-14 19:25:00,2026-04-14,Model,external,west,budget,partner,new,high,19.0,1.0,0.0,10.0,22.0,1.0,20.0,0.471182,12.98198,0.613,10.941005,0.0,0.0,4.0,10.0,33.0,66.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,,1.0,2.0,7.0,1.0,0.0,0.0,0.0,20.0,36.0,0.0,0.0,0.9740340645104758,1.8901473894815848,2.7722029756855733,6.0,0.0,1.0,4.0,4.0,23.0,26.0,0.0,0.0,0.0,3.0,6.0,14.0,0.0,2.0,1.0,4.0,5.0,13.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,13.0,1
lead_289cbbc55bd06ea5,user_0012842,2026-04-10 12:52:00,2026-04-10,Perf,voxys,central,standard,web,warm,low,12.0,4.0,0.0,8.0,230.0,1.0,5.0,0.296497,12.735672,7.436,12.222984,0.0,5.0,5.0,12.0,34.0,107.0,0.0,0.0,1.0,4.0,6.0,8.0,0.0,2.0,2.0,0.0,12.0,11.0,0.0,0.0,5.0,2.0,12.0,38.0,0.0,1.0,1.9031937941665618,0.0,0.0,3.0,1.0,1.0,5.0,11.0,17.0,51.0,0.0,1.0,3.0,3.0,4.0,16.0,0.0,2.0,2.0,5.0,7.0,18.0,0.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,15.0,0
